sample,config,baseline_miou,degraded_miou,miou_drop,sensitivity,geo_exp,geo_shift,ling_err,vis_sigma,n_pred_masks,n_gt_masks
synthetic_018,geo_30_15_ling_10_vis_10,0.8749,0.2963,0.5786,0.003215,30,15,0.1,10,5,1
synthetic_018,geo_30_15_ling_10_vis_25,0.8749,0.3666,0.5083,0.00242,30,15,0.1,25,6,1
synthetic_018,geo_30_15_ling_10_vis_50,0.8749,0.0,0.8854,0.003405,30,15,0.1,50,6,1
synthetic_018,geo_30_15_ling_20_vis_0,0.8749,0.4446,0.4303,0.002531,30,15,0.2,0,7,1
synthetic_018,geo_30_15_ling_20_vis_10,0.8749,0.3104,0.5646,0.002971,30,15,0.2,10,5,1
synthetic_018,geo_30_15_ling_20_vis_25,0.8749,0.1161,0.7588,0.003449,30,15,0.2,25,4,1
synthetic_018,geo_30_15_ling_20_vis_50,0.8749,0.3903,0.4847,0.001795,30,15,0.2,50,7,1
synthetic_018,geo_30_15_ling_30_vis_0,0.8749,0.2926,0.5823,0.003235,30,15,0.3,0,4,1
synthetic_018,geo_30_15_ling_30_vis_10,0.8749,0.5062,0.3687,0.001844,30,15,0.3,10,3,1
synthetic_018,geo_30_15_ling_30_vis_25,0.8749,0.0868,0.7881,0.003427,30,15,0.3,25,7,1
synthetic_018,geo_30_15_ling_30_vis_50,0.8749,0.3374,0.5375,0.00192,30,15,0.3,50,7,1
synthetic_019,geo_0_0_ling_0_vis_0,0.8006,0.8006,0.0,0.0,0,0,0.0,0,4,1
synthetic_019,geo_0_0_ling_0_vis_10,0.8006,0.722,0.0786,0.003929,0,0,0.0,10,6,1
synthetic_019,geo_0_0_ling_0_vis_25,0.8006,0.7301,0.0705,0.001409,0,0,0.0,25,7,1
synthetic_019,geo_0_0_ling_0_vis_50,0.8006,0.5329,0.2676,0.002676,0,0,0.0,50,5,1
synthetic_019,geo_0_0_ling_10_vis_0,0.8006,0.7746,0.0259,0.002592,0,0,0.1,0,5,1
synthetic_019,geo_0_0_ling_10_vis_10,0.8006,0.7255,0.0751,0.002503,0,0,0.1,10,2,1
synthetic_019,geo_0_0_ling_10_vis_25,0.8006,0.7341,0.0665,0.001108,0,0,0.1,25,2,1
synthetic_019,geo_0_0_ling_10_vis_50,0.8006,0.5826,0.218,0.001982,0,0,0.1,50,3,1
synthetic_019,geo_0_0_ling_20_vis_0,0.8006,0.7298,0.0708,0.003539,0,0,0.2,0,4,1
synthetic_019,geo_0_0_ling_20_vis_10,0.8006,0.71,0.0905,0.002264,0,0,0.2,10,4,1
synthetic_019,geo_0_0_ling_20_vis_25,0.8006,0.5957,0.2049,0.002927,0,0,0.2,25,7,1
synthetic_019,geo_0_0_ling_20_vis_50,0.8006,0.487,0.3136,0.002613,0,0,0.2,50,2,1
synthetic_019,geo_0_0_ling_30_vis_0,0.8006,0.7168,0.0838,0.002793,0,0,0.3,0,7,1
synthetic_019,geo_0_0_ling_30_vis_10,0.8006,0.6307,0.1699,0.003398,0,0,0.3,10,6,1
synthetic_019,geo_0_0_ling_30_vis_25,0.8006,0.597,0.2035,0.002544,0,0,0.3,25,2,1
synthetic_019,geo_0_0_ling_30_vis_50,0.8006,0.4707,0.3298,0.002537,0,0,0.3,50,5,1
synthetic_019,geo_10_5_ling_0_vis_0,0.8006,0.7171,0.0834,0.001669,10,5,0.0,0,7,1
synthetic_019,geo_10_5_ling_0_vis_10,0.8006,0.5216,0.279,0.003986,10,5,0.0,10,5,1
synthetic_019,geo_10_5_ling_0_vis_25,0.8006,0.6766,0.1239,0.001239,10,5,0.0,25,5,1
synthetic_019,geo_10_5_ling_0_vis_50,0.8006,0.3642,0.4363,0.002909,10,5,0.0,50,7,1
synthetic_019,geo_10_5_ling_10_vis_0,0.8006,0.5831,0.2174,0.003624,10,5,0.1,0,3,1
synthetic_019,geo_10_5_ling_10_vis_10,0.8006,0.5867,0.2139,0.002673,10,5,0.1,10,4,1
synthetic_019,geo_10_5_ling_10_vis_25,0.8006,0.5336,0.2669,0.002427,10,5,0.1,25,3,1
synthetic_019,geo_10_5_ling_10_vis_50,0.8006,0.3317,0.4689,0.002931,10,5,0.1,50,6,1
synthetic_019,geo_10_5_ling_20_vis_0,0.8006,0.5826,0.2179,0.003113,10,5,0.2,0,7,1
synthetic_019,geo_10_5_ling_20_vis_10,0.8006,0.6495,0.1511,0.001679,10,5,0.2,10,4,1
synthetic_019,geo_10_5_ling_20_vis_25,0.8006,0.509,0.2916,0.00243,10,5,0.2,25,4,1
synthetic_019,geo_10_5_ling_20_vis_50,0.8006,0.4312,0.3694,0.002173,10,5,0.2,50,6,1
synthetic_019,geo_10_5_ling_30_vis_0,0.8006,0.5166,0.2839,0.003549,10,5,0.3,0,5,1
synthetic_019,geo_10_5_ling_30_vis_10,0.8006,0.5272,0.2734,0.002734,10,5,0.3,10,7,1
synthetic_019,geo_10_5_ling_30_vis_25,0.8006,0.4118,0.3888,0.002991,10,5,0.3,25,6,1
synthetic_019,geo_10_5_ling_30_vis_50,0.8006,0.2211,0.5794,0.003219,10,5,0.3,50,5,1
synthetic_019,geo_20_10_ling_0_vis_0,0.8006,0.5855,0.215,0.00215,20,10,0.0,0,6,1
synthetic_019,geo_20_10_ling_0_vis_10,0.8006,0.6051,0.1955,0.001629,20,10,0.0,10,2,1
synthetic_019,geo_20_10_ling_0_vis_25,0.8006,0.3855,0.4151,0.002767,20,10,0.0,25,4,1
synthetic_019,geo_20_10_ling_0_vis_50,0.8006,0.1863,0.6142,0.003071,20,10,0.0,50,3,1
synthetic_019,geo_20_10_ling_10_vis_0,0.8006,0.5694,0.2312,0.002102,20,10,0.1,0,5,1
synthetic_019,geo_20_10_ling_10_vis_10,0.8006,0.577,0.2235,0.001719,20,10,0.1,10,4,1
synthetic_019,geo_20_10_ling_10_vis_25,0.8006,0.5245,0.276,0.001725,20,10,0.1,25,7,1
synthetic_019,geo_20_10_ling_10_vis_50,0.8006,0.32,0.4805,0.002288,20,10,0.1,50,3,1
synthetic_019,geo_20_10_ling_20_vis_0,0.8006,0.5698,0.2307,0.001923,20,10,0.2,0,3,1
synthetic_019,geo_20_10_ling_20_vis_10,0.8006,0.5264,0.2741,0.001958,20,10,0.2,10,6,1
synthetic_019,geo_20_10_ling_20_vis_25,0.8006,0.4844,0.3162,0.00186,20,10,0.2,25,5,1
synthetic_019,geo_20_10_ling_20_vis_50,0.8006,0.2919,0.5086,0.002312,20,10,0.2,50,3,1
synthetic_019,geo_20_10_ling_30_vis_0,0.8006,0.3575,0.443,0.003408,20,10,0.3,0,5,1
synthetic_019,geo_20_10_ling_30_vis_10,0.8006,0.4955,0.305,0.002033,20,10,0.3,10,2,1
synthetic_019,geo_20_10_ling_30_vis_25,0.8006,0.3692,0.4314,0.002397,20,10,0.3,25,6,1
synthetic_019,geo_20_10_ling_30_vis_50,0.8006,0.2562,0.5443,0.002367,20,10,0.3,50,2,1
synthetic_019,geo_30_15_ling_0_vis_0,0.8006,0.3299,0.4706,0.003137,30,15,0.0,0,5,1
synthetic_019,geo_30_15_ling_0_vis_10,0.8006,0.4737,0.3269,0.001923,30,15,0.0,10,3,1
synthetic_019,geo_30_15_ling_0_vis_25,0.8006,0.4079,0.3926,0.001963,30,15,0.0,25,6,1
synthetic_019,geo_30_15_ling_0_vis_50,0.8006,0.094,0.7065,0.002826,30,15,0.0,50,3,1
synthetic_019,geo_30_15_ling_10_vis_0,0.8006,0.3912,0.4094,0.002559,30,15,0.1,0,5,1
synthetic_019,geo_30_15_ling_10_vis_10,0.8006,0.3069,0.4936,0.002742,30,15,0.1,10,6,1
synthetic_019,geo_30_15_ling_10_vis_25,0.8006,0.1026,0.698,0.003324,30,15,0.1,25,4,1
synthetic_019,geo_30_15_ling_10_vis_50,0.8006,0.1807,0.6198,0.002384,30,15,0.1,50,3,1
synthetic_019,geo_30_15_ling_20_vis_0,0.8006,0.4369,0.3637,0.002139,30,15,0.2,0,6,1
synthetic_019,geo_30_15_ling_20_vis_10,0.8006,0.4849,0.3156,0.001661,30,15,0.2,10,6,1
synthetic_019,geo_30_15_ling_20_vis_25,0.8006,0.4153,0.3852,0.001751,30,15,0.2,25,2,1
synthetic_019,geo_30_15_ling_20_vis_50,0.8006,0.0313,0.7693,0.002849,30,15,0.2,50,4,1
synthetic_019,geo_30_15_ling_30_vis_0,0.8006,0.3125,0.4881,0.002712,30,15,0.3,0,3,1
synthetic_019,geo_30_15_ling_30_vis_10,0.8006,0.1832,0.6173,0.003087,30,15,0.3,10,6,1
synthetic_019,geo_30_15_ling_30_vis_25,0.8006,0.3149,0.4856,0.002111,30,15,0.3,25,3,1
synthetic_019,geo_30_15_ling_30_vis_50,0.8006,0.1462,0.6544,0.002337,30,15,0.3,50,3,1
